,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,-75.31011962890625,83.35233306884766,10.692238807678224,14.464298248291016,14.244169235229492,7.392611503601074,5.275317192077637,-0.3945366442203522,5.729705333709718,3.368037462234497,-2.5240674018859863,-4.216263294219972,-1.8392584323883057,-5.900947093963622,-1.2692762613296509,-3.7702639102935787,-2.8591713905334477,-0.934239149093628,-1.1155205965042114,-2.7062466144561768,68.19213104248047,28.661264419555664,18.70488929748535,14.75879192352295,12.039032936096193,11.47914981842041,10.52790069580078,9.921456336975098,10.010504722595217,8.401250839233397,7.872439384460449,8.077938079833983,7.741451740264893,7.4292497634887695,7.301514625549316,8.889630317687988,9.065013885498047,8.561129570007324,8.687921524047853,9.82915496826172,/Users/georgetzanetakis/data/sound/genres/pop/pop.00027.wav
1,-68.92820739746094,73.75994873046875,-12.472087860107422,9.549264907836914,-0.03781479597091675,12.7262601852417,3.1620442867279053,-0.07234964519739151,2.534840583801269,2.882886409759521,-1.6711935997009275,-3.0158863067626958,1.6182937622070312,1.094308853149414,0.9394193291664124,-0.4088808000087738,-1.2358232736587524,-0.7547858953475952,-1.7025234699249268,-1.0387558937072754,95.90432739257812,22.26973533630371,22.888145446777344,15.8854341506958,13.192185401916506,15.285334587097168,11.652840614318848,12.763786315917967,10.507485389709473,7.5671939849853525,8.517653465270996,9.794391632080078,6.656365394592285,6.55477237701416,5.462408065795898,5.9551024436950675,5.8309569358825675,5.741117000579834,6.0524067878723145,7.1462345123291025,/Users/georgetzanetakis/data/sound/genres/pop/pop.00033.wav
2,-113.11221313476562,41.596046447753906,21.5180606842041,11.100334167480467,17.437881469726562,0.6109429001808167,3.0286965370178223,0.08602704852819443,3.453745126724243,0.28980472683906555,0.6200562715530396,1.2606357336044312,2.9002022743225098,-0.7769368290901184,0.21887163817882535,-1.4046764373779297,-0.7559468746185303,-0.8648278713226318,-1.5374830961227417,1.0743004083633425,78.69766235351562,29.63395500183105,24.935014724731445,20.3231258392334,15.40845775604248,14.604641914367676,11.427620887756348,12.270953178405762,12.219650268554688,9.625349044799805,9.174359321594238,8.606578826904299,8.532875061035156,6.970253467559815,7.541542053222656,6.964867115020753,7.5249834060668945,8.629293441772461,9.005406379699707,8.938040733337402,/Users/georgetzanetakis/data/sound/genres/pop/pop.00032.wav
3,-73.32221221923828,97.48885345458984,16.858400344848633,-0.5870172381401062,7.188520908355713,4.874156475067139,0.7597467303276062,-5.546975135803223,1.0016084909439087,4.935908317565918,-5.822524547576903,-4.9180097579956055,-0.025516660884022716,-3.037360429763794,-0.14912384748458862,-2.377524375915528,0.7289527058601379,0.6958165168762207,1.976200580596924,0.8047233819961548,64.45615386962889,28.370370864868164,23.20171165466309,16.155826568603516,16.342844009399414,13.276274681091307,11.829401016235352,12.634607315063475,10.786033630371094,9.958273887634276,8.858384132385254,9.271461486816406,8.471622467041017,8.623558044433594,9.33466625213623,9.367386817932127,8.954092979431152,8.190073013305664,9.53407382965088,8.912363052368164,/Users/georgetzanetakis/data/sound/genres/pop/pop.00026.wav
4,-18.115848541259766,72.2822036743164,-4.8904805183410645,-0.3786567151546478,1.6858674287796018,-0.9250497817993164,-1.3303345441818235,-0.3438520431518555,0.6519967913627625,-0.18630723655223846,-1.225008487701416,-1.0495667457580566,2.5267584323883057,1.2430047988891602,1.7460994720458984,-3.4435405731201167,0.3958154320716858,-0.8567124605178833,0.9255051016807556,1.6623133420944214,57.7734260559082,22.346376419067386,17.0992431640625,15.138775825500488,10.44976043701172,11.593804359436035,8.988638877868652,9.420326232910156,10.427586555480957,8.474597930908201,8.877199172973633,7.954674243927003,6.35785436630249,6.179003715515138,6.3814635276794425,6.950660705566406,6.81654691696167,6.200847148895264,5.989540576934815,6.534226894378662,/Users/georgetzanetakis/data/sound/genres/pop/pop.00030.wav
5,-40.84976196289063,61.54216384887695,9.86902141571045,10.097552299499512,8.453919410705566,5.374486446380615,8.387451171875,3.5232908725738525,8.251686096191406,5.8794498443603525,-0.09426901489496232,-0.5564107298851013,0.5585266947746277,-1.98140561580658,1.9104636907577517,0.07979898154735565,-1.2640873193740845,1.2358853816986084,1.4984682798385618,0.9479771852493286,62.32201766967773,23.89865303039551,20.207141876220703,18.78152084350586,13.102004051208494,14.179271697998047,10.857995986938477,10.704516410827637,9.626713752746582,9.73880386352539,8.60158634185791,8.638599395751951,7.400045871734619,8.139988899230957,8.37859058380127,9.261944770812988,9.593048095703123,9.695181846618652,10.134807586669922,9.815142631530762,/Users/georgetzanetakis/data/sound/genres/pop/pop.00024.wav
6,-48.92813491821289,62.62800216674805,34.241661071777344,12.326886177062988,16.562141418457028,8.609261512756348,8.763156890869139,5.252517223358153,6.796359062194824,9.062077522277832,-4.081604480743408,-0.7419593930244446,-0.3800866007804871,-0.4801235496997833,0.648267924785614,1.7186297178268433,1.3623147010803225,1.922330975532532,3.860687732696533,1.617846131324768,46.85091018676758,21.45159339904785,21.340410232543945,16.62235450744629,10.304713249206543,12.419570922851562,10.183059692382812,9.209729194641113,8.712891578674316,9.293148040771484,7.641205310821532,7.63810396194458,6.518073558807372,8.267717361450195,8.357671737670897,8.866561889648438,9.36757755279541,10.783076286315918,11.321123123168945,9.066177368164062,/Users/georgetzanetakis/data/sound/genres/pop/pop.00018.wav
7,-25.06579780578613,70.80748748779297,2.926485776901245,7.521717071533202,1.446748971939087,2.852590322494507,1.913916110992432,-6.81845235824585,0.30294692516326904,-1.9394534826278689,-6.649905681610107,-0.2511245608329773,-0.7599175572395325,-4.253173351287842,-2.434337854385376,-5.6741485595703125,-1.5677059888839722,0.6695894598960876,1.6903058290481567,0.7862962484359741,62.3065185546875,28.736921310424805,21.54435157775879,17.28780746459961,14.095248222351074,15.77943515777588,11.390669822692873,10.190242767333984,11.100645065307617,9.900739669799805,8.993501663208008,7.612313747406006,8.233879089355469,7.381753444671631,6.7120323181152335,5.896853923797607,6.957728385925293,8.261966705322267,8.594520568847656,7.620772361755371,/Users/georgetzanetakis/data/sound/genres/pop/pop.00019.wav
8,-106.77867889404295,81.04133605957031,47.81689453125,13.655077934265135,13.015089988708494,6.872175216674805,7.591493129730225,-2.6334574222564697,-2.5083916187286377,1.8694510459899905,-5.137180805206299,-2.7405779361724854,-3.667397737503052,-7.882542133331299,-4.798598289489746,-6.3692078590393075,-7.385785102844237,-4.7348833084106445,-0.13157060742378235,-2.322850227355957,71.44837951660156,35.270118713378906,23.42168045043945,15.567607879638672,11.22397232055664,14.02549648284912,11.008176803588867,10.0274076461792,12.156869888305664,10.094425201416016,9.012364387512207,7.486058235168457,7.867170810699463,7.946098327636719,8.150480270385742,7.611984252929687,8.155544281005861,9.009766578674316,11.05032730102539,9.491717338562012,/Users/georgetzanetakis/data/sound/genres/pop/pop.00025.wav
9,-18.7935848236084,71.32501983642578,-3.760076522827149,-1.398460030555725,0.7096320986747742,-1.0619027614593506,-1.0568854808807373,-0.2469189316034317,0.630353569984436,0.432818740606308,-1.5021382570266724,-1.0759683847427368,2.419939994812012,1.2465541362762451,0.967375874519348,-3.5907111167907715,0.8884963989257812,-0.5063390135765076,0.7062256336212158,1.665520191192627,58.11652374267578,22.25979232788086,16.857934951782227,15.715715408325195,11.12691593170166,11.940338134765625,9.298951148986816,9.793795585632324,10.932345390319824,8.954730987548828,9.218262672424316,8.444940567016603,6.8640570640563965,6.59015417098999,7.0268311500549325,7.347508907318115,6.938952922821045,6.442251682281494,6.258193016052246,6.9552879333496085,/Users/georgetzanetakis/data/sound/genres/pop/pop.00031.wav
